,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
99,http://flipkart.com/sassafras-women-high-low-maroon-dress/p/itm79c88a59e2344?pid=DREFJ3FKCEJWXHGU&lid=LSTDREFJ3FKCEJWXHGUIE9GH8&marketplace=FLIPKART&srno=b_3_109&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFJ3FKCEJWXHGU.SEARCH&ssid=z2nxxvnlmo0000001596817414190,99,Women High Low Maroon Dress,4,191,30,this dress is super cute very true to sizecolour slightly vary  dress doesnt have lining but because of the dark colour its not see through awesome product😍 awesome really loved it,3.3289,0.00177857820427
100,http://flipkart.com/illi-london-women-bodycon-white-black-dress/p/itm07f2c24db3cd4?pid=DREFJZ2WEGGKNJKY&lid=LSTDREFJZ2WEGGKNJKYFUDELJ&marketplace=FLIPKART&srno=b_3_111&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFJZ2WEGGKNJKY.SEARCH&ssid=z2nxxvnlmo0000001596817414190,100,"Women Bodycon White, Black Dress",4.1,1467,281,wonderful product awesome fitting material is also very good awesome product,2.2621,0.01287839303994
101,http://flipkart.com/tokyo-talkies-women-a-line-purple-dress/p/itmc4df9246c35c3?pid=DREFRHRFSY2QB5GG&lid=LSTDREFRHRFSY2QB5GGTSCSWY&marketplace=FLIPKART&srno=b_3_112&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFRHRFSY2QB5GG.SEARCH&ssid=z2nxxvnlmo0000001596817414190,101,Women A-line Purple Dress,3,8,2,nice dress but material is so so those threads fall but lovely dress otherwise lovely colour size is a little larger,1.5933,0.00005624037589
102,http://flipkart.com/la-senzo-women-fit-flare-purple-dress/p/itmd5dbfdcb35c91?pid=DREFN4FR9BTX3RFC&lid=LSTDREFN4FR9BTX3RFCUYDBMV&marketplace=FLIPKART&srno=b_3_113&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFN4FR9BTX3RFC.SEARCH&ssid=z2nxxvnlmo0000001596817414190,102,Women Fit and Flare Purple Dress,3.9,44,6,nice awesome ❤️ very nice and comfy to wear rich color and i loved itnon brand but you can go for itgood 1,2.6247,0.00034960738084
103,http://flipkart.com/manjula-saree-women-fit-flare-maroon-dress/p/itm03845167763aa?pid=DREFPZYAANJBB4HH&lid=LSTDREFPZYAANJBB4HHKCLE61&marketplace=FLIPKART&srno=b_3_115&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFPZYAANJBB4HH.SEARCH&ssid=z2nxxvnlmo0000001596817414190,103,Women Fit and Flare Maroon Dress,3.8,38,6,great product  highly  recommended satisfied 😊 nice product,2.3886,0.00030224921210
104,http://flipkart.com/sassafras-women-a-line-pink-dress/p/itmfh5qhd4xcvwnb?pid=DREFH5D7VSDXQPZW&lid=LSTDREFH5D7VSDXQPZWZW6IZ6&marketplace=FLIPKART&srno=b_3_116&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFH5D7VSDXQPZW.SEARCH&ssid=z2nxxvnlmo0000001596817414190,104,Women A-line Pink Dress,4.3,40,12,wow its really beautiful   pretty dress  li love it 🥰🥰😍😍😍🤩🤩🤩 i love it awesome one but should not wash only dry cleaning,3.5779,0.00055304856400
105,http://flipkart.com/new-ethical-fashion-women-skater-multicolor-dress/p/itm05c9be4e78ffe?pid=DREFKZEWW6NC4HTS&lid=LSTDREFKZEWW6NC4HTSAX5SQD&marketplace=FLIPKART&srno=b_3_117&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFKZEWW6NC4HTS.SEARCH&ssid=z2nxxvnlmo0000001596817414190,105,Women Skater Multicolor Dress,3.9,1572,243,super and osm i love it nice good osm dress,2.0982,0.01209662588968
106,http://flipkart.com/zarvey-women-layered-maroon-dress/p/itm6372f24ff7a4f?pid=DREFPGF97JNKBNZC&lid=LSTDREFPGF97JNKBNZCE8L3IF&marketplace=FLIPKART&srno=b_3_118&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFPGF97JNKBNZC.SEARCH&ssid=z2nxxvnlmo0000001596817414190,106,Women Layered Maroon Dress,3.4,119,23,same as shown in the picture just loved it❤❤❤❤ nice one the product is really good according to price it has a small black mark in front dont know if it will fade away or not other than that the colour is amazing,2.0472,0.00089859915140
107,http://flipkart.com/tokyo-talkies-women-fit-flare-black-dress/p/itm43e32d72b460b?pid=DREFNDPREAZ9Y8MP&lid=LSTDREFNDPREAZ9Y8MP0QDUJQ&marketplace=FLIPKART&srno=b_3_119&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFNDPREAZ9Y8MP.SEARCH&ssid=z2nxxvnlmo0000001596817414190,107,Women Fit and Flare Black Dress,4.2,5,1,really like it,0.3612,0.00003109647713
108,http://flipkart.com/zima-leto-women-shirt-yellow-dress/p/itm9c91ed1b005de?pid=DREFNT6TMZ6C2RYQ&lid=LSTDREFNT6TMZ6C2RYQEXLKUC&marketplace=FLIPKART&srno=b_3_120&otracker=browse&fm=organic&iid=en_462a1WMvCgBDRPv2msugI57203wUCiC3Y%2FhADEqAPVyAzxCru5uBa8EmgKY4ThlN9AWalIm3PkBs%2BFjvDRHOJg%3D%3D&ssid=z2nxxvnlmo0000001596817414190,108,Women Shirt Yellow Dress,4,8,1,okay good product 👌 fast delivery boy,1.3964,0.00005369901203
109,http://flipkart.com/archi-enterprise-women-pleated-maroon-dress/p/itmfeb8jqrdkhrbg?pid=DREFEB67GAWGZZPH&lid=LSTDREFEB67GAWGZZPHREJEKX&marketplace=FLIPKART&srno=b_4_121&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFEB67GAWGZZPH.SEARCH&ssid=771u0grk740000001596817415275,109,Women Pleated Maroon Dress,4,1140,159,very badcloth is not good nice product attractive design charming colour and nice fabric quality very soft n comfortablego for it guys,2.3097,0.00890783949229
110,http://flipkart.com/illi-london-women-fit-flare-maroon-dress/p/itm86259189345db?pid=DREFJP8HYYF3YCFX&lid=LSTDREFJP8HYYF3YCFXT9WVVY&marketplace=FLIPKART&srno=b_4_122&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFJP8HYYF3YCFX.SEARCH&ssid=771u0grk740000001596817415275,110,Women Fit and Flare Maroon Dress,4.2,1770,251,very nice dress 👌 awesome  classy look go for it pretty colourworth it love it dress😘😍,3.3473,0.01632427724099
111,http://flipkart.com/aks-couture-women-maxi-orange-dress/p/itm557dbfb1a6810?pid=DREFKKFAYEQNRUXZ&lid=LSTDREFKKFAYEQNRUXZPHFZJG&marketplace=FLIPKART&srno=b_4_123&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFKKFAYEQNRUXZ.SEARCH&ssid=771u0grk740000001596817415275,111,Women Maxi Orange Dress,4.3,45,8,its gud good awesome product 👍👌,1.0653,0.00032529740449
112,http://flipkart.com/iqra-fashion-women-gown-pink-dress/p/itm49bfd519ba11b?pid=DREFZE3CXPXJWW3X&lid=LSTDREFZE3CXPXJWW3XZG6FMO&marketplace=FLIPKART&srno=b_4_124&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFZE3CXPXJWW3X.SEARCH&ssid=771u0grk740000001596817415275,112,Women Gown Pink Dress,4,2767,510,lovelly excellentsame as shown picture excellent 👍go for it 🤩,0.5719,0.01714534632235
113,http://flipkart.com/limeswood-creation-women-maxi-red-dress/p/itmb0e82cb8354f7?pid=DREFJZQUN2BZYZGD&lid=LSTDREFJZQUN2BZYZGDZK7ZOO&marketplace=FLIPKART&srno=b_4_127&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFJZQUN2BZYZGD.SEARCH&ssid=771u0grk740000001596817415275,113,Women Maxi Red Dress,3.7,2718,483,its really awesome 🌹i got the same colour and the same design🌹😍 simply its nice 👍 cloth quality not so good,1.4868,0.01896025243692
114,http://flipkart.com/rudraaksha-women-fit-flare-green-dress/p/itmf9nqz6hzfrynp?pid=DREF9HDUXRQHZYRA&lid=LSTDREF9HDUXRQHZYRA37DYXD&marketplace=FLIPKART&srno=b_4_128&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREF9HDUXRQHZYRA.SEARCH&ssid=771u0grk740000001596817415275,114,Women Fit and Flare Green Dress With Mask,4.1,10521,2294,superb just awesome plz go for it awesome outfit i got many compliments 🥰 perfect💯✨👌,2.8126,0.10649161429131
115,http://flipkart.com/shivam-creation-women-maxi-white-black-dress/p/itmdd6b966e4617f?pid=DREFFZ3UDZGMFGPP&lid=LSTDREFFZ3UDZGMFGPPQIEVD1&marketplace=FLIPKART&srno=b_4_130&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFFZ3UDZGMFGPP.SEARCH&ssid=771u0grk740000001596817415275,115,"Women Maxi White, Black Dress",3.7,1799,324,really suparb gown nd quality wise great thnku flipkart for amazing products ❤️🤗 out of many dresses ive bought this is one of the best its just superb the material is soft the color of the black is rich deep black and design is simple but elegant the length is also floor length worth buying more than satisfied thank u flipcart delivery is also quite fast thank you flipkart was very cute,5.8124,0.02305700374941
116,http://flipkart.com/tokyo-talkies-women-a-line-multicolor-dress/p/itm5ad92c1f1ccc9?pid=DREFNB5VGDWT6FRF&lid=LSTDREFNB5VGDWT6FRFEO7JWI&marketplace=FLIPKART&srno=b_4_131&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFNB5VGDWT6FRF.SEARCH&ssid=771u0grk740000001596817415275,116,Women A-line Multicolor Dress,4.7,3,0,,0,0.00001906907739
117,http://flipkart.com/zarvey-women-layered-maroon-dress/p/itm6372f24ff7a4f?pid=DREFPGF97JNKBNZC&lid=LSTDREFPGF97JNKBNZCE8L3IF&marketplace=FLIPKART&srno=b_4_132&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFPGF97JNKBNZC.SEARCH&ssid=771u0grk740000001596817415275,117,Women Layered Maroon Dress,3.4,119,23,same as shown in the picture just loved it❤❤❤❤ nice one the product is really good according to price it has a small black mark in front dont know if it will fade away or not other than that the colour is amazing,2.0472,0.00089859915140
118,http://flipkart.com/illi-london-women-bodycon-white-black-dress/p/itm07f2c24db3cd4?pid=DREFJZ2WEGGKNJKY&lid=LSTDREFJZ2WEGGKNJKYFUDELJ&marketplace=FLIPKART&srno=b_4_133&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFJZ2WEGGKNJKY.SEARCH&ssid=771u0grk740000001596817415275,118,"Women Bodycon White, Black Dress",4.1,1467,281,wonderful product awesome fitting material is also very good awesome product,2.2621,0.01287839303994
119,http://flipkart.com/neysa-women-maxi-maroon-dress/p/itmfafda19aaefbc?pid=DREFT4F24QGTYBGJ&lid=LSTDREFT4F24QGTYBGJM8KGIW&marketplace=FLIPKART&srno=b_4_134&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFT4F24QGTYBGJ.SEARCH&ssid=771u0grk740000001596817415275,119,Women Maxi Maroon Dress,4.7,10,4,very nice dress and comfortable to wear it 😍😍 good product and delivered in time tooo good,1.8129,0.00011768404807
120,http://flipkart.com/harpa-women-maxi-dark-blue-dress/p/itmf8w9yvuqdfwgy?pid=DREES5AGAHBBYXTZ&lid=LSTDREES5AGAHBBYXTZO1ZI8B&marketplace=FLIPKART&srno=b_4_135&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREES5AGAHBBYXTZ.SEARCH&ssid=771u0grk740000001596817415275,120,Women Maxi Dark Blue Dress,4.3,1002,215,osm👌👌👌👌👌👌👌👍👍👍👍👍👍🙂i love it nice dress best fit beautiful flare awesome soft fabric elegant feminine design deep and front cut is just apt  better look than the pic must buy great dress from harpa,4.5496,0.01312729932179
121,http://flipkart.com/provogue-women-a-line-multicolor-dress/p/itmfhuzngzfwkzhy?pid=DREFGGURTWTVMHMV&lid=LSTDREFGGURTWTVMHMVFQX6EB&marketplace=FLIPKART&srno=b_4_136&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFGGURTWTVMHMV.SEARCH&ssid=771u0grk740000001596817415275,121,Women A-line Multicolor Dress,4,24,4,good quality product the dress is awesome with awesome quality this dress is soooo cute 😍,2.6078,0.00020768260217
122,http://flipkart.com/sassafras-women-fit-flare-blue-dress/p/itmf9peaf8q3uxh9?pid=DREF9P98KBEM6ZUC&lid=LSTDREF9P98KBEM6ZUCBDALOI&marketplace=FLIPKART&srno=b_4_137&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREF9P98KBEM6ZUC.SEARCH&ssid=771u0grk740000001596817415275,122,Women Fit and Flare Blue Dress,3.9,4086,602,nice very good 🤗🤗👍👍 nice i like it,1.6446,0.02894028153845
123,http://flipkart.com/j-g-fashion-women-fit-flare-multicolor-dress/p/itm20e8414341573?pid=DREFZRUWC6DHQGG5&lid=LSTDREFZRUWC6DHQGG5DYW07Y&marketplace=FLIPKART&srno=b_4_138&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFZRUWC6DHQGG5.SEARCH&ssid=771u0grk740000001596817415275,123,Women Fit and Flare Multicolor Dress,4.1,335,76,nice 1👍 looks like awesome i got it same as like picturei dont wash it yet oh my godawesome dressi am looking so beautiful,2.3682,0.00320080297707
124,http://flipkart.com/goodwill-impex-women-maxi-multicolor-dress/p/itmf3vcjkujvbuhw?pid=DREE8ZWVGMXNA5GB&lid=LSTDREE8ZWVGMXNA5GBBMM08M&marketplace=FLIPKART&srno=b_4_139&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREE8ZWVGMXNA5GB.SEARCH&ssid=771u0grk740000001596817415275,124,Women Maxi Multicolor Dress,4.1,2255,470,it is very good dress and i like it what a nice maxi dress its so sexy n comfortable very nice dress same as picture,2.6819,0.02191113608329
125,http://flipkart.com/sheetal-associates-women-a-line-black-dress/p/itm3a02825b15c04?pid=DREFZZEZSHFX4PBY&lid=LSTDREFZZEZSHFX4PBYLHMK4N&marketplace=FLIPKART&srno=b_4_140&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFZZEZSHFX4PBY.SEARCH&ssid=771u0grk740000001596817415275,125,Women A-line Black Dress,4,815,141,so beautiful ❤️ very nice dress 👌👌👌 👌 thank you flicar,2.1118,0.00663116263953
126,http://flipkart.com/kannan-women-maxi-pink-dress/p/itm89b8febe6dcb7?pid=DREFFSCGKXQUCJ8Z&lid=LSTDREFFSCGKXQUCJ8ZTASWFH&marketplace=FLIPKART&srno=b_4_141&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFFSCGKXQUCJ8Z.SEARCH&ssid=771u0grk740000001596817415275,126,Women Maxi Pink Dress,3.8,20415,3885,beautiful dress i luv it nice color nd stuff nice dress value for money no belt i just wore a belt very nice in this price and same as picture you can go for it,1.9079,0.16023543114891
127,http://flipkart.com/aks-women-a-line-blue-dress/p/itm73073ad8c8c90?pid=DREFP3RZXWCNZQHH&lid=LSTDREFP3RZXWCNZQHHWCVSG0&marketplace=FLIPKART&srno=b_4_142&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFP3RZXWCNZQHH.SEARCH&ssid=771u0grk740000001596817415275,127,Women A-line Blue Dress,3.3,6,1,i love it pure cotton nd very comfortable,1.1475,0.00003534192531
128,http://flipkart.com/sassafras-women-a-line-black-dress/p/itme02a98ade5f57?pid=DREFM7GS2D3ZHBVD&lid=LSTDREFM7GS2D3ZHBVDIHLHYG&marketplace=FLIPKART&srno=b_4_143&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFM7GS2D3ZHBVD.SEARCH&ssid=771u0grk740000001596817415275,128,Women A-line Black Dress,4.3,98,17,happy its fabric is so comfortable😌😊i had purchased it for my budday party and everyone liked it 😊☺🙂🙂 its very nice dress and fabric its a so comfortable dress,2.3274,0.00086519765559
129,http://flipkart.com/kannan-women-a-line-black-dress/p/itm76dfe7e7fc171?pid=DREFMZJERDDW4KEB&lid=LSTDREFMZJERDDW4KEBRBZJHQ&marketplace=FLIPKART&srno=b_4_144&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFMZJERDDW4KEB.SEARCH&ssid=771u0grk740000001596817415275,129,Women A-line Black Dress,3.8,2401,428,beautiful dress tq flipkart 😍😍😘 beautiful dress and nice fitting 😊 got the same product tq filpcart,2.3387,0.01980961584003
130,http://flipkart.com/micozy-women-skater-yellow-dress/p/itmc1e6f46df4320?pid=DREFKGBGPKUSSWSG&lid=LSTDREFKGBGPKUSSWSGVCDIYG&marketplace=FLIPKART&srno=b_4_145&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFKGBGPKUSSWSG.SEARCH&ssid=771u0grk740000001596817415275,130,Women Skater Yellow Dress,3.9,7558,1181,very beautiful dress 👌👌👌🥰🥰 super dress amazing dress quality nice ✌️✌️👌👌👌thanks flipcart,2.2062,0.05930975584632
131,http://flipkart.com/ziya-fashion-women-fit-flare-black-dress/p/itma35a36bf91fdc?pid=DREFP89PXFAPFRGQ&lid=LSTDREFP89PXFAPFRGQIJX0KW&marketplace=FLIPKART&srno=b_4_146&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFP89PXFAPFRGQ.SEARCH&ssid=771u0grk740000001596817415275,131,Women Fit and Flare Black Dress,3.1,17,3,gud productin love wd ths product pretty good ❤️❤️ got red color dress instead of black print was different but design same however it was looking nice after wearing,2.5646,0.00012869307032
132,http://flipkart.com/micozy-women-skater-red-dress/p/itm3a33d17d583d0?pid=DREFKG5CBB7GX9NP&lid=LSTDREFKG5CBB7GX9NPRHOUR6&marketplace=FLIPKART&srno=b_4_147&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFKG5CBB7GX9NP.SEARCH&ssid=771u0grk740000001596817415275,132,Women Skater Red Dress,3.9,7558,1181,very beautiful dress 👌👌👌🥰🥰 super dress amazing dress quality nice ✌️✌️👌👌👌thanks flipcart,2.2062,0.05930975584632
133,http://flipkart.com/maa-enterprise-women-a-line-green-dress/p/itmd46c4fca0a26f?pid=DREFZRS8Q3SA3FGG&lid=LSTDREFZRS8Q3SA3FGG7WJCTK&marketplace=FLIPKART&srno=b_4_148&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFZRS8Q3SA3FGG.SEARCH&ssid=771u0grk740000001596817415275,133,Women A-line Green Dress,3.8,203,33,superb osm cloth material is too goodand delivery boy also good purchasethanks flipkart,1.0653,0.00130562392750
134,http://flipkart.com/kannan-women-maxi-pink-dress/p/itm48790f992930a?pid=DREFFSCGSRH5SZV2&lid=LSTDREFFSCGSRH5SZV2M8TNJ3&marketplace=FLIPKART&srno=b_4_149&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFFSCGSRH5SZV2.SEARCH&ssid=771u0grk740000001596817415275,134,Women Maxi Pink Dress,3.8,20415,3885,beautiful dress i luv it nice color nd stuff nice dress value for money no belt i just wore a belt very nice in this price and same as picture you can go for it,1.9079,0.16023543114891
135,http://flipkart.com/r-j-fashion-women-fit-flare-blue-dress/p/itmb35b7b66e6cf8?pid=DREFZ47PHJNKZBFV&lid=LSTDREFZ47PHJNKZBFVVC8G8V&marketplace=FLIPKART&srno=b_4_150&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFZ47PHJNKZBFV.SEARCH&ssid=771u0grk740000001596817415275,135,Women Fit and Flare Blue Dress,3.9,823,162,very comfortable kurti and colour is very beautiful😍💓 same as picture tq so much fliktkar one of my favourite dress,0.5106,0.00495819092750
136,http://flipkart.com/fashion2wear-women-maxi-yellow-dress/p/itm6c52a1de44af4?pid=DREFPNY3VSW3TJRQ&lid=LSTDREFPNY3VSW3TJRQWOJKHB&marketplace=FLIPKART&srno=b_4_151&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFPNY3VSW3TJRQ.SEARCH&ssid=771u0grk740000001596817415275,136,Women Maxi Yellow Dress,3.6,89,21,good nice product i loved it correct fit not bad,1.2802,0.00063395768601
137,http://flipkart.com/aks-couture-women-maxi-blue-dress/p/itm2da98915b62a3?pid=DREFKKFAEY34UYYF&lid=LSTDREFKKFAEY34UYYFHEIUQP&marketplace=FLIPKART&srno=b_4_152&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFKKFAEY34UYYF.SEARCH&ssid=771u0grk740000001596817415275,137,Women Maxi Blue Dress,3.8,13,1,nice dressso happy😍,0.4215,0.00006995514887
138,http://flipkart.com/kannan-women-a-line-blue-dress/p/itmd95da8cfe7729?pid=DREFMZJECGPDFURR&lid=LSTDREFMZJECGPDFURRXKN3S6&marketplace=FLIPKART&srno=b_4_153&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFMZJECGPDFURR.SEARCH&ssid=771u0grk740000001596817415275,138,Women A-line Blue Dress,3.8,2401,428,beautiful dress tq flipkart 😍😍😘 beautiful dress and nice fitting 😊 got the same product tq filpcart,2.3387,0.01980961584003
139,http://flipkart.com/u-f-women-fit-flare-red-dress/p/itmf3vcwyfg5qrun?pid=DREERTFYXUVPDFZW&lid=LSTDREERTFYXUVPDFZWOGCUR3&marketplace=FLIPKART&srno=b_4_154&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREERTFYXUVPDFZW.SEARCH&ssid=771u0grk740000001596817415275,139,Women Fit and Flare Red Dress,4,24905,4545,the dress is so nice very beautiful dress it look so amazing 😍 beautiful dress,2.665,0.22512574271390
140,http://flipkart.com/jhankhi-women-a-line-multicolor-dress/p/itme11332fd29ca2?pid=DREFRXDZXTGFBDJW&lid=LSTDREFRXDZXTGFBDJWPJSIOX&marketplace=FLIPKART&srno=b_4_155&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFRXDZXTGFBDJW.SEARCH&ssid=771u0grk740000001596817415275,140,Women A-line Multicolor Dress,4.2,2250,296,nice dress very comfortable by wearing this dressthanks flipkart ❤ awesome product 💯👍🏻 ✨just love it😍 good fabric quality soft  comfortablemust try out nice bodycon dress just loved it,3.6552,0.02085511483453
141,http://flipkart.com/shivay-style-women-a-line-blue-dress/p/itm679b4470b796d?pid=DREFPY9YVSK6PECK&lid=LSTDREFPY9YVSK6PECKPCXQNZ&marketplace=FLIPKART&srno=b_4_156&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFPY9YVSK6PECK.SEARCH&ssid=771u0grk740000001596817415275,141,Women A-line Blue Dress,4.2,84,19,very good product must buy very nice just love it😍😍 osm dress i m happythanks flipkart,1.4988,0.00068966493845
142,http://flipkart.com/j-2-fashion-women-fit-flare-multicolor-dress/p/itm8825b7b2da9a9?pid=DREFZW2ZBKMVSTVK&lid=LSTDREFZW2ZBKMVSTVKTB1OVJ&marketplace=FLIPKART&srno=b_4_157&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFZW2ZBKMVSTVK.SEARCH&ssid=771u0grk740000001596817415275,142,Women Fit and Flare Multicolor Dress,3.8,258,45,best material 🥰  also best quality 😊 nice not much goodbut its a good product,3.3129,0.00243853354294
143,http://flipkart.com/frionkandy-women-fit-flare-multicolor-dress/p/itm7f4c544c626cb?pid=DREFGHYJBM7GNFVE&lid=LSTDREFGHYJBM7GNFVEGWA9YQ&marketplace=FLIPKART&srno=b_4_158&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFGHYJBM7GNFVE.SEARCH&ssid=771u0grk740000001596817415275,143,Women Fit and Flare Multicolor Dress,3.8,197,36,very bad good quality nic,-0.1019,0.00098504108126
144,http://flipkart.com/j-g-fashion-women-fit-flare-maroon-dress/p/itm32b50ca4024a1?pid=DREFMAYYUARXSSFU&lid=LSTDREFMAYYUARXSSFURDW79M&marketplace=FLIPKART&srno=b_4_159&otracker=browse&fm=organic&iid=0bd420d0-62ae-4ba6-b6ed-1e50d9fc0c76.DREFMAYYUARXSSFU.SEARCH&ssid=771u0grk740000001596817415275,144,Women Fit and Flare Maroon Dress,3.7,20,4,very nice 👌 product thanks flip cut good product 👍 same as shown in image m so happythanks flipkart fantastic  i loved it,2.9156,0.00018711817719
145,http://flipkart.com/buynewtrend-women-pinafore-red-dress/p/itm5702ca5f507d2?pid=DREFZEBYRFNDPRPM&lid=LSTDREFZEBYRFNDPRPM4IV1XX&marketplace=FLIPKART&srno=b_5_161&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFZEBYRFNDPRPM.SEARCH&ssid=x0sxoy8puo0000001596817416263,145,Women Pinafore Red Dress,4,717,125,soo nice dress  nice look awesome 👌👌😊color beautiful outlook the quality of the dress is very cheap the striped top is included in it but the cloth is not of a good quality i was having itching after wearing it although i kept the product because the color and the shape is good but i would not recommend it to buy it very good,3.952,0.00756557378877
146,http://flipkart.com/veni-vidi-vici-women-bodycon-black-dress/p/itm7a62d2a2bc992?pid=DREFJAFYAHJF7VPP&lid=LSTDREFJAFYAHJF7VPPWAWVJT&marketplace=FLIPKART&srno=b_5_162&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFJAFYAHJF7VPP.SEARCH&ssid=x0sxoy8puo0000001596817416263,146,Women Bodycon Black Dress,4.1,586,90,thankyou flipkart it was amazing product the dress is exactly as shown in the picture  i loved it quality of product is gud,1.1853,0.00404547312098
147,http://flipkart.com/triraj-women-fit-flare-black-dress/p/itmenqmkzpgfpw8s?pid=DREENQMK29FZAK4H&lid=LSTDREENQMK29FZAK4HCGTDJS&marketplace=FLIPKART&srno=b_5_163&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREENQMK29FZAK4H.SEARCH&ssid=x0sxoy8puo0000001596817416263,147,Women Fit and Flare Black Dress,3.9,2844,509,nice dress😊 totally awesome😘 this dress makes my look more fabulous 😋thankyou flipkart wow ths item sch a beautiful cmfortable and fashionable 😘😘😘tqq flipcart,2.1335,0.02310518708534
